timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc
2024-04-28 14:16:10,0.0497056655585765,0.1401902884244918,papers,a3tgcn2,['degree'],500,64,0.0001,100,1000,1000,12,1,desc
2024-05-02 09:35:45,0.0497576147317886,0.1318823546171188,papers,agcrn,['betweenness'],500,64,0.0001,500,1000,1000,12,1,desc
2024-04-28 16:54:32,0.0516697503626346,0.1475638598203659,papers,a3tgcn2,['closeness'],500,64,0.0001,100,1000,1000,12,1,desc
2024-05-02 18:00:43,0.0569482035934925,0.1560012549161911,news,agcrn,['degree'],500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 21:48:45,0.0569540336728096,0.15842105448246,news,agcrn,['degree'],500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 12:38:54,0.0569623373448848,0.1564601808786392,news,agcrn,['degree'],500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 21:37:51,0.0570590645074844,0.156199961900711,news,agcrn,['degree'],500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 12:44:38,0.0572102516889572,0.1575500667095184,news,agcrn,['degree'],500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 10:21:48,0.0572495087981224,0.1570228636264801,news,agcrn,['degree'],500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 18:07:16,0.0572683587670326,0.1577873528003692,news,agcrn,['degree'],500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 15:00:30,0.0572877041995525,0.1575654745101928,news,agcrn,['degree'],500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 08:01:09,0.0574381835758686,0.1564158052206039,news,agcrn,['degree'],500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 15:06:40,0.0575697012245655,0.1585256159305572,news,agcrn,['degree'],500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 12:15:27,0.0579126365482807,0.1576566398143768,news,agcrn,['betweenness'],500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 12:21:08,0.0579240769147872,0.1589815616607666,news,agcrn,['betweenness'],500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 16:02:34,0.0579577758908271,0.1563662737607956,news,agcrn,"['betweenness', 'degree']",500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 23:21:22,0.0579720586538314,0.1555951684713363,news,agcrn,"['betweenness', 'degree']",500,64,0.01,1000,1000,2000,12,1,desc
2024-05-02 22:22:28,0.0580546148121356,0.1580984741449356,news,agcrn,['closeness'],500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 07:38:19,0.0580555200576782,0.1575906872749328,news,agcrn,['betweenness'],500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 17:39:13,0.0580970235168933,0.1591304093599319,news,agcrn,['betweenness'],500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 23:59:18,0.0581137500703334,0.1565484404563903,news,agcrn,"['closeness', 'degree']",500,64,0.01,1000,1000,2000,12,1,desc
2024-05-02 16:31:34,0.0581382252275943,0.1569489687681198,news,agcrn,"['closeness', 'degree']",500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 20:19:41,0.0581387132406234,0.1584755778312683,news,agcrn,"['closeness', 'degree']",500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 19:32:43,0.0581465177237987,0.1562007963657379,news,agcrn,"['betweenness', 'degree']",500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 12:56:05,0.0581576600670814,0.1571085900068283,news,agcrn,['closeness'],500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 16:39:53,0.0581584498286247,0.1582649797201156,news,agcrn,"['closeness', 'degree']",500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 23:33:02,0.058205921202898,0.1580338776111602,news,agcrn,"['betweenness', 'degree']",500,64,0.001,1000,1000,2000,12,1,desc
2024-05-02 14:47:44,0.0582445487380027,0.1597798615694046,news,agcrn,['betweenness'],500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 14:41:57,0.0582741722464561,0.1586620360612869,news,agcrn,['betweenness'],500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 11:19:47,0.0583518706262111,0.1567073762416839,news,agcrn,"['betweenness', 'degree']",500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 20:08:55,0.0583741031587123,0.1571428179740905,news,agcrn,"['closeness', 'degree']",500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 18:28:16,0.0583967119455337,0.1574529111385345,news,agcrn,['closeness'],500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 21:20:11,0.0584059245884418,0.1606481075286865,news,agcrn,['betweenness'],500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 16:10:52,0.0584252029657363,0.1583389490842819,news,agcrn,"['betweenness', 'degree']",500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 17:30:51,0.0584318973124027,0.1578638851642608,news,agcrn,['betweenness'],500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 19:43:26,0.0584521777927875,0.1586029380559921,news,agcrn,"['betweenness', 'degree']",500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 21:11:12,0.0584666989743709,0.1574167609214782,news,agcrn,['betweenness'],500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 11:40:30,0.0584706589579582,0.1569475978612899,news,agcrn,"['closeness', 'degree']",500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 03:01:18,0.0584923960268497,0.1575998961925506,news,agcrn,['degree'],500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 09:20:48,0.0585229061543941,0.1578292697668075,news,agcrn,"['closeness', 'degree']",500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 15:18:45,0.0585247837007045,0.1582619398832321,news,agcrn,['closeness'],500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 22:11:34,0.0585429929196834,0.1579025685787201,news,agcrn,['closeness'],500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 10:40:53,0.0585462413728237,0.1581775844097137,news,agcrn,['closeness'],500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 02:02:30,0.0585716255009174,0.1075457111001014,papers,agcrn,"['closeness', 'degree']",500,64,0.0001,100,1000,2000,12,1,desc
