,2017-01-31,2017-02-07,2017-02-14,2017-03-28,2017-04-25,2017-05-02,2017-05-30,2017-06-13,2017-07-11,2017-07-18,2017-08-01,2017-08-22,2017-08-29,2017-09-05,2017-09-12,2017-09-19,2017-09-26,2017-10-03,2017-10-10,2017-10-17,2017-10-31,2017-11-14,2017-11-21,2017-12-05,2017-12-19,2017-12-26,2018-01-02,2018-01-09,2018-01-16,2018-01-23,2018-01-30,2018-02-06,2018-02-13,2018-02-20,2018-02-27,2018-03-06,2018-03-20,2018-03-27,2018-04-03,2018-04-10,2018-04-17,2018-04-24,2018-05-01,2018-05-08,2018-05-22,2018-05-29,2018-06-05,2018-06-12,2018-06-19,2018-06-26,2018-07-03,2018-07-10,2018-07-17,2018-07-24,2018-07-31,2018-08-07,2018-08-14,2018-08-21,2018-08-28,2018-09-04,2018-09-11,2018-09-18,2018-09-25,2018-10-02,2018-10-09,2018-10-16,2018-10-23,2018-10-30,2018-11-06,2018-11-13,2018-11-20,2018-11-27,2018-12-04,2018-12-11,2018-12-18,2018-12-25,2019-01-01,2019-01-08,2019-01-15,2019-01-22,2019-01-29,2019-02-05,2019-02-12,2019-02-19,2019-02-26,2019-03-05,2019-03-12,2019-03-19,2019-03-26,2019-04-02,2019-04-09,2019-04-16,2019-04-23,2019-04-30,2019-05-07,2019-05-14,2019-05-21,2019-05-28,2019-06-04,2019-06-11,2019-06-18,2019-06-25,2019-07-02,2019-07-09,2019-07-16,2019-07-23,2019-07-30,2019-08-06,2019-08-13,2019-08-20,2019-08-27,2019-09-03,2019-09-10,2019-09-17,2019-09-24,2019-10-01,2019-10-08,2019-10-15,2019-10-22,2019-10-29,2019-11-05,2019-11-12,2019-11-19,2019-11-26,2019-12-03,2019-12-10,2019-12-17,2019-12-24,2019-12-31,2020-01-07,2020-01-14,2020-01-21,2020-01-28,2020-02-04,2020-02-11,2020-02-18,2020-02-25,2020-03-03,2020-03-10,2020-03-17,2020-03-24,2020-03-31,2020-04-07,2020-04-14,2020-04-21,2020-04-28,2020-05-05,2020-05-12,2020-05-19,2020-05-26,2020-06-02,2020-06-09,2020-06-16,2020-06-23,2020-06-30,2020-07-07,2020-07-14,2020-07-21,2020-07-28,2020-08-04,2020-08-11,2020-08-18,2020-08-25,2020-09-01,2020-09-08,2020-09-15,2020-09-22,2020-09-29,2020-10-06,2020-10-13,2020-10-20,2020-10-27,2020-11-03,2020-11-10,2020-11-17,2020-11-24,2020-12-01,2020-12-08,2020-12-15,2020-12-22,2020-12-29,2021-01-05,2021-01-12,2021-01-19,2021-01-26,2021-02-02,2021-02-09,2021-02-16,2021-02-23,2021-03-02,2021-03-09,2021-03-16,2021-03-23,2021-03-30,2021-04-06,2021-04-13,2021-04-20,2021-04-27,2021-05-04,2021-05-11,2021-05-18,2021-05-25,2021-06-01,2021-06-08,2021-06-15,2021-06-22,2021-06-29,2021-07-06,2021-07-13,2021-07-20,2021-07-27,2021-08-03,2021-08-10,2021-08-17,2021-08-24,2021-08-31,2021-09-07,2021-09-14,2021-09-21,2021-09-28,2021-10-05,2021-10-12,2021-10-19,2021-10-26,2021-11-02,2021-11-09,2021-11-16,2021-11-23,2021-11-30,2021-12-07,2021-12-14,2021-12-21,2021-12-28,2022-01-04,2022-01-11,2022-01-18,2022-01-25,2022-02-01,2022-02-08,2022-02-15,2022-02-22,2022-03-01,2022-03-08,2022-03-15,2022-03-22,2022-03-29,2022-04-05,2022-04-12,2022-04-19,2022-04-26,2022-05-05,2022-05-12,2022-06-02,2022-06-09,2022-08-25,2022-09-01,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-11-03,2022-11-10,2022-11-17,2022-11-24,2022-12-22,2022-12-29
0,0.5974703,0.5325842,1.0891845,1.2227333,0.8850503,1.8953007,1.1199834,2.0143564,0.8079519,1.1491613,0.78368425,0.71818686,0.44783378,0.682708,1.9284204,0.9302168,0.46355176,0.6844127,0.9209573,0.37589025,1.818473,0.96753025,0.5846319,0.9981499,1.4416401,0.9090581,0.36516333,0.7074647,1.06126,1.3306464,1.4062304,0.3810339,0.48273873,0.5873287,0.2616155,0.51404047,0.60207033,0.860749,1.1956904,1.0444307,1.6412216,0.5403533,1.730829,-0.08512044,0.9464817,0.9031577,0.2730167,1.2935457,0.59403133,0.1626699,2.1731834,0.65976334,0.5863085,1.3560243,0.17376971,1.0656161,1.0716188,-0.0061221123,1.7596741,0.531281,0.93914557,0.5603318,0.6612811,1.9997536,1.9479294,1.1829598,1.0500047,2.2164128,0.020634174,1.0200939,1.7335479,0.59930754,0.6232009,0.6728182,1.1077793,1.6157621,1.1220145,0.7420337,0.8206527,1.8502138,0.09847307,1.5356367,0.13874412,0.7257345,1.2047338,0.82431006,0.33175087,1.4776721,1.2183871,0.38258147,0.8912008,1.7572677,0.8782213,1.1718707,1.6253949,0.9124,0.32093,0.45789337,-0.16206932,0.7622099,-0.014843464,2.0927725,0.91478395,0.06502032,0.6757345,0.86658955,1.2877431,0.1397593,0.9082782,0.20957327,1.7673045,1.3628054,0.25854993,1.7082877,1.2670712,0.13515711,1.3736845,0.8374038,0.72776437,1.2881825,-0.04338169,0.313174,1.7511896,1.3162527,0.9415121,1.0206141,0.60894036,0.98207283,0.71885324,1.0787845,1.115402,-0.0049152374,1.1350279,1.0360303,0.6836481,1.2709314,1.1446574,0.28099608,0.5770817,0.87317514,0.71398544,0.9494884,1.4792504,1.4163153,1.5615463,1.2305357,0.9645369,1.0176861,0.7929716,1.2656548,1.699104,1.1670544,0.542485,0.7566025,0.49652004,1.8296378,1.0051188,0.67638206,0.8606403,1.0318298,0.6959913,1.263684,1.3120022,0.91268945,1.3528756,1.4454337,0.27760196,0.8573165,1.2408524,0.55776644,1.1081796,0.9305582,0.6043658,0.9179797,1.349402,0.80905294,0.037093878,1.3401735,0.8568549,1.0397475,0.75507855,1.2864264,0.5845082,0.3222165,1.373894,1.2316997,1.0412171,0.78342605,1.2029531,1.4141198,0.52869964,0.56682396,1.270758,0.5894995,0.19568181,0.8633113,0.85368156,1.3924853,1.3168131,0.59858394,1.2320123,0.85251355,1.2052841,1.2348702,1.161725,0.63689685,0.6970477,1.1840787,1.2497518,0.78411174,1.3815132,0.7274196,0.8118684,1.4653084,1.1891601,0.92012715,1.1634216,1.15362,1.4326817,1.048594,1.3421673,1.0207253,1.0744455,1.411713,1.3621272,1.4583757,1.4937193,1.5216581,0.702301,0.9867573,0.638854,1.4412749,1.4578694,0.90596867,1.4072629,0.94227123,1.4166821,1.1737108,1.222894,1.041148,1.2914549,1.4628501,1.5893137,1.5930302,1.4693141,0.49642324,1.2277417,1.3724122,1.2949493,1.1793389,1.3045306,1.0524585,0.71265364,1.5050437,1.2580812,1.2352254,1.4503648,1.4752004,1.284735,1.4100066,1.4276692,0.73177147,1.9980791,0.8707812,1.3100377,1.4288738
1,0.97314787,0.9582813,0.6050761,1.3297436,0.6228533,1.0074959,0.830554,0.7300508,0.96772265,1.2238233,1.3207986,0.58916354,0.36270523,0.74115515,1.6796911,0.9770465,1.2008536,1.0039203,0.8427801,1.4829702,0.925128,0.29003334,0.41450286,1.7143325,1.6667824,0.56917334,0.9368112,0.7788751,0.6895616,1.38407,0.60776925,1.7338868,1.4000715,0.64926696,0.67138696,0.25559092,0.35110974,0.94958377,0.36084676,0.52366567,1.6209798,0.7653284,0.43797207,0.062808275,1.1509447,0.89236045,0.92049646,0.7889862,1.2379248,0.30379868,0.90823007,0.8262589,0.22904038,0.41501927,0.30296683,0.6442385,1.2127557,0.09833026,0.07895541,1.6552491,0.96883035,1.5916494,1.2476125,0.35567737,0.68923616,0.062012434,0.69671965,0.3833537,0.08525777,-0.2331171,1.9003886,0.6855259,1.128973,0.4017558,1.1108837,0.18652153,0.26482725,0.9816632,1.061732,1.1310818,1.4879915,0.96012497,1.4880649,0.38684297,0.41568184,0.6475172,1.0863419,1.1747553,0.84614086,1.0200918,0.9303982,-0.10644364,0.26456594,0.43241143,0.7677107,1.7040688,0.4359138,0.3090291,1.5479987,0.5647185,0.5020597,0.6390829,0.5618601,0.8819182,0.28586197,1.2442358,1.6044834,-0.1066885,1.5139637,0.9087069,0.11167002,0.47046328,0.5084975,0.95588493,0.5477617,0.92005706,0.42936182,1.0367916,0.04971099,0.9380772,1.2395282,1.0327535,1.2863233,1.03809,0.806154,0.95108366,0.40125751,0.7613306,0.34523273,0.06691909,1.6192346,0.9998081,0.8332479,1.5042096,0.32036877,2.2897694,1.4813098,1.0757024,1.408084,0.40628242,1.1092308,1.2089643,1.1523099,1.0300424,0.90104747,0.68191767,1.009206,1.0445685,1.0326505,1.5003487,1.1157529,1.5676216,1.2808585,1.2510452,1.3126364,1.554483,1.2556431,0.70464087,1.003695,1.0807602,1.8250971,1.8312198,1.410846,1.5779184,0.7329917,1.0848563,1.4107711,1.4795327,1.3730671,1.3875985,0.2857132,0.86951685,1.0741751,1.2141569,1.3639014,0.22532511,1.0741737,1.146111,1.3689152,0.47408223,1.5970911,1.2254038,0.8412869,1.2828453,1.0838044,1.6319928,1.7767196,1.6643882,1.7019281,1.6951613,1.1143515,1.2395766,1.4789839,1.371462,1.8164067,1.3051808,1.8164254,1.4700434,1.3207457,1.57445,1.6104817,0.84036374,1.0216575,1.6696879,1.7785747,0.92109203,1.683116,1.8523699,1.2017262,1.2444096,1.5203623,1.5778942,1.512954,1.5136229,1.4577037,1.4662957,1.1382272,1.4701042,1.776269,0.68223095,1.2266109,1.1305091,1.581954,1.3398747,1.0126345,1.0957949,1.3274841,1.4572229,1.5578334,1.7460825,1.612122,1.4632618,1.104789,1.4258729,1.6434517,1.6591787,1.7248311,1.7890509,1.330996,1.5916297,0.805177,1.8251162,1.5604919,1.357266,1.2942231,1.5812635,0.71399665,0.81271863,1.4408231,1.3965969,1.8287414,1.0823073,0.8549216,1.0077693,1.2204568,1.0952382,1.461714,1.4150342,0.8744364,1.0508804,0.90030265,0.88688326,1.3113382,0.9910574,0.031008482,0.6810117
2,1.9320836,1.0957065,0.87316394,1.2439486,1.0126889,0.72418284,1.246602,0.46211338,1.1530354,0.77472496,0.056041956,0.5993018,0.42153668,0.818491,0.8176539,1.2170789,0.60657096,0.8974688,1.170069,0.96579075,2.0663228,2.0857778,1.1359296,1.8797667,0.7133031,1.31519,0.28672004,0.12977052,1.1363854,1.8130344,1.453954,1.0361445,1.0108776,0.7247362,0.9019153,0.8666675,0.973871,0.7478423,1.0517242,0.6809952,0.8755493,0.665241,0.33959985,1.0918589,0.7325742,1.3120211,1.873661,0.67641044,0.5344653,0.15009499,0.8175335,0.9315014,1.0369823,0.9559941,2.1350746,1.5141432,1.1169093,0.9122956,1.3833708,0.1334188,0.57490754,0.6555321,1.4354019,1.4446722,2.2209022,-0.115839005,0.58750296,1.8473345,1.3631724,0.8149152,1.5965166,0.52433825,1.7423804,1.217253,1.1093752,-0.30976748,0.50212955,1.5306926,0.41392875,1.1087918,1.7764897,0.07540083,0.297719,1.6551868,0.81098104,0.021203518,1.4384439,0.65587807,0.73736954,0.9208691,1.493518,1.7229695,1.2544453,0.540457,1.0100076,1.8376204,0.33427358,-0.219522,2.1784348,1.7175694,1.0602698,1.3423083,1.0244594,1.4044008,1.0109544,0.50192356,1.1394308,0.17251444,1.1173472,1.5469031,-0.41847944,0.06476617,1.3348519,0.30262518,1.6031369,0.82770205,1.32703,1.0047991,1.4680402,0.5243921,1.3713201,0.5018015,2.0191667,1.4946895,1.1316392,0.8760431,0.54465723,1.5661063,1.0295193,0.7996843,0.6345675,1.0648196,0.754838,0.72082376,0.48725605,1.6936896,1.5404465,0.9213762,-0.13082957,1.0556691,1.0522323,1.4504218,0.104917765,1.8728894,1.3016529,1.2065609,0.12409592,0.8027525,0.6646769,0.35467386,0.8699038,1.1533284,0.53257775,0.37377048,0.38333774,-0.107261896,1.0133772,1.5240794,0.81326485,1.2315457,0.7881956,1.2079716,0.6841531,0.8296621,0.99648833,0.9343612,0.7600641,0.21285152,1.2630799,0.6855366,1.3536882,1.3213651,1.2567444,0.80200434,1.4186498,0.2676077,0.7780683,0.726742,1.2362667,1.1236703,0.6589453,1.1112554,0.8887191,-0.34962606,0.9464948,0.47503686,1.4039605,0.84357166,0.89666605,0.90387964,1.2640028,0.51930666,1.5355837,1.3967159,1.8963411,1.201726,0.85867596,1.0510354,1.5437354,0.8669791,0.9909456,0.4688046,0.710135,0.40447378,1.1817684,1.5116531,0.7836828,1.2291217,0.81962943,1.556522,1.8577129,0.73711395,0.6565521,0.8751049,1.1269202,1.0695653,0.43394256,2.0641513,0.8709302,1.3015298,1.340944,1.1955535,1.203753,1.3220782,1.502676,0.83868384,1.0521612,1.5802997,0.7928605,0.7418289,0.9711616,0.97125816,1.1657264,0.58866644,1.3087204,1.0660803,0.9942403,0.91332126,1.597337,1.1079175,0.99078417,1.3299189,1.1788404,1.5768962,0.5357902,0.6962807,1.451028,1.5095915,1.1313689,0.81314874,1.1004066,1.1558175,1.6376888,0.78323174,1.5298594,0.5862572,0.986814,1.8330858,1.2179718,1.5930308,1.5763326,1.9255217,1.228415,0.9928148,1.6752083,1.3870788
3,1.8153797,2.3788314,1.55716,0.72883976,1.9388305,1.6132101,1.864185,1.5890969,1.0357026,1.6401318,1.4164878,1.8101126,1.4355522,1.2802972,1.841853,0.95799196,1.6637512,2.1393914,1.264028,1.6434127,2.4753032,1.2124661,1.2407016,1.1763207,1.6386913,0.900509,1.4029845,1.2995483,1.6499676,2.430694,1.2823046,1.7709874,1.6348888,1.4870671,1.2690719,1.1979369,1.3923262,1.6220189,1.2504319,1.7686843,1.0926803,1.2902669,1.4476091,1.8968841,1.269946,0.8815373,0.7024852,1.3617193,0.8205937,2.2553778,1.4445497,1.397807,1.5079199,1.7639421,1.7951349,1.2120112,1.2555431,2.1417763,1.6305596,0.731985,1.4867533,0.80620563,1.8255574,2.1353233,1.6235367,1.068889,0.6913029,0.6512711,1.0858077,1.4109246,0.5949285,0.81348336,1.316898,1.9189366,1.8728784,1.078395,1.6664742,1.7384225,2.3117685,1.3708833,1.2563616,1.8141266,1.7400209,2.657591,0.20719886,2.2157125,0.56259227,0.87677276,1.0315558,2.2239316,1.8619028,1.2012113,0.551708,1.2369119,0.8170239,1.4778825,1.0933183,2.0142589,1.5893956,1.6195484,1.5460874,1.5581447,1.8915735,1.0571102,1.0428461,1.6739913,1.5263954,1.6947678,1.1155423,1.6028405,1.0772883,0.8071991,1.3718313,0.3214376,2.1785874,1.783338,1.0583433,0.98147595,0.42207503,1.0980042,1.7664713,0.7748443,1.3115016,1.3031262,1.742978,0.8937272,1.6855406,2.273386,1.3528033,1.1315039,1.5464784,0.850315,0.6994666,1.0517503,1.5980135,0.98797977,2.2928414,0.59190345,0.91995275,1.7452251,0.93716705,1.7591304,1.2947899,1.4185363,1.6625143,0.6901213,1.5044721,1.2514683,0.5324428,0.5032327,1.0622071,1.2271224,1.1684052,0.89740884,1.3855838,1.6154114,1.1035975,0.58017516,1.0792149,0.0973022,0.28375077,0.8246814,1.5137049,1.208098,0.6140592,1.6159095,1.1670939,0.6872674,0.7854413,1.7370113,1.2373251,1.0902318,1.5071989,1.4775099,1.2139736,0.41803718,1.3930858,1.3237268,1.9488777,1.7316011,1.612836,1.1927222,1.640459,1.5794016,0.5567038,1.2611672,0.26161075,0.7914151,1.3737727,0.58670115,1.0052978,1.4745544,1.4860452,1.4733452,1.2975231,1.1998225,1.0241147,1.2131559,1.1410688,0.8420783,1.6753858,1.1338333,1.2311295,0.9355351,1.032786,1.3527447,1.4729372,1.4795698,0.9480003,1.0906574,0.44456172,1.2502238,0.6125419,1.1259323,0.76775086,1.1350223,1.1630894,0.44929814,1.4041601,1.8362964,0.9428352,0.7377945,0.95208347,1.4163026,1.5866565,1.2600504,1.2365068,0.7687584,1.5516626,1.1179975,1.7329587,1.267188,1.0243474,1.2448398,1.327098,0.6122782,1.3335291,1.5722464,1.3427259,0.8763317,1.3398689,1.3607942,1.1357003,1.010548,1.3163828,1.1047622,1.0938796,1.3008319,1.6709119,0.79718935,0.3972695,1.7922615,1.9130012,1.6179622,1.7572497,1.5808693,1.7531856,1.5050865,1.9540247,1.1654588,1.5145808,1.4871947,0.5529411,2.2443523,2.096403,1.1500682
4,1.3566611,2.3092074,1.2317662,1.348738,1.0026066,2.1728477,1.0293119,1.4395037,0.96222186,1.555362,0.9611654,1.1256087,0.79977894,1.1594219,0.8596134,1.8410251,1.0532439,1.325722,0.95593596,2.028999,0.8006532,1.2486811,0.8729179,1.4640124,1.5727469,1.1543143,0.8346913,0.70350075,2.0033052,1.1536489,1.1493602,0.6985538,1.2399175,0.40838194,0.6410718,1.2197297,1.4802635,1.5040481,1.4679165,1.6235423,1.321183,0.8845813,0.59241915,0.28623533,1.565588,0.88844895,1.5474169,1.0632119,0.93331814,0.42358613,1.086437,1.2549601,0.42037344,1.0959735,1.5415196,1.4879687,0.88175344,0.71590114,1.5827922,0.368222,0.96646595,0.4448042,1.8186051,0.5534837,1.2336955,1.018956,0.85434747,0.0522182,0.83914375,0.99482274,0.99437857,0.92803025,1.8845302,1.1276236,0.5962899,0.08132553,0.8520086,0.2810626,0.31956768,0.46653152,0.8067303,0.7672672,1.0456977,1.0613837,0.92563605,-0.12905812,1.710199,0.86874175,0.26043344,0.40252066,1.2116213,0.44332242,0.13273215,0.6893306,1.1175675,0.78400826,0.564677,1.7012166,1.1633005,1.4965386,1.337971,1.3272157,0.7415099,1.5225391,1.140769,0.7484653,1.1798935,-0.3121662,1.5137894,0.88909316,1.2809234,-0.25967646,0.7757032,1.706625,0.15440679,0.9090066,0.42717576,0.02373457,0.69259286,0.938498,1.3037715,1.3203557,1.6323904,-0.3901832,1.0180595,0.88397884,1.8453416,1.5462475,1.2181644,0.31628108,1.0313845,1.0118203,2.5633464,1.3239536,0.99754477,1.5297177,1.2901268,-0.10779762,0.7554498,1.4141665,0.52721024,1.3492093,0.7087474,1.5655193,0.7008631,0.7832787,0.8157296,-0.022260904,1.0986679,1.0301685,1.1713631,1.1754756,0.5434623,0.40685105,1.0112641,0.43197632,0.8276632,0.13468933,0.7130034,0.7461591,1.0479629,1.2013354,1.1152644,0.22164607,1.2688942,-0.45306373,0.5237186,0.692745,0.9322624,1.4163067,1.211122,0.89613104,1.2563133,0.4159,1.2094393,1.2226517,0.66247344,0.96468496,0.75000334,1.1707754,1.1081173,0.7795279,0.4463029,1.3678038,1.0487812,0.34409976,0.64550185,1.2345583,0.8042512,0.90478206,0.7452636,1.1112499,0.5465369,0.7900195,1.4219754,0.6778071,1.3574183,0.72143507,0.7419784,1.5761836,0.112739325,0.56205416,0.82962084,0.817255,0.62445974,0.3952315,1.2948492,1.5215681,1.1540997,0.69109654,0.951216,0.8016994,0.71568847,0.75179696,0.992239,0.84085584,0.4136126,1.079135,-0.05119729,0.5963445,1.1796052,1.3157089,1.1752105,1.4216287,1.8316982,0.9525311,1.3959823,1.776566,1.2041378,0.6373863,1.4593637,0.9547763,0.78375363,0.67496514,1.5949943,1.3215458,1.2153997,1.4067545,0.8988576,1.1556971,1.2221205,0.70402765,0.95579195,0.75724673,0.3797934,1.4602618,1.233213,1.0485485,0.6217058,0.6843028,1.0535653,1.1960027,0.4745152,0.9037502,1.5012615,1.3455374,1.2958736,1.0564728,0.7466371,1.7582369,1.6313708,1.8104357,1.963694,1.4944472,1.5873793,1.4241545
5,0.7766479,1.7980486,1.5201883,0.65431273,0.9147066,0.99375474,0.85868037,1.2053808,1.3528796,2.239444,1.0726441,1.1803919,1.2827052,1.1960407,0.81513584,1.5270194,0.7299839,0.53104067,1.0658385,0.88851464,0.8230649,1.9250033,1.4629842,1.1527504,0.20061684,0.4050541,1.24829,1.2220498,1.1243218,1.475936,0.8909236,1.762618,1.458706,1.0019463,1.0492295,0.29272223,2.385231,0.6010784,0.88098824,1.1426235,0.30962896,0.8720523,0.562582,0.11283445,0.7722784,0.44125795,0.8867613,0.44219542,1.314937,1.5453051,0.782982,0.6001874,1.2275225,1.0689982,1.3145157,1.1754705,0.24921036,2.332923,0.25814056,1.1921157,0.72875965,2.5716944,2.2678046,0.65907013,1.2875663,1.4178935,0.8558382,1.0043284,1.488185,0.22199345,0.082629204,0.3446393,0.7239746,1.394401,0.4854493,0.9824492,1.6322999,0.95694125,0.7117363,0.825765,0.3261304,0.35526752,0.7636007,0.74810207,1.0109731,0.67882097,1.3740937,0.8960928,0.96608436,0.27149916,0.0014090538,-0.07523489,0.13651705,0.16387796,1.2590736,0.17361927,0.2772746,0.7455331,-0.063519955,0.2940836,0.24563694,0.736405,0.6657394,0.73813903,0.4075241,1.1321629,1.2021958,0.97797453,1.785256,-0.018530846,0.7371696,1.0742048,0.6713909,0.21803474,0.6667515,1.4290563,1.0727767,0.64778864,0.116930485,1.1174973,0.37252426,1.1344475,0.1598258,1.3763617,1.2710036,1.3104361,1.0633289,0.71855915,1.349567,1.3690459,1.6649919,0.6231476,0.87458956,1.2526814,0.7366475,1.214657,0.80993783,0.66527236,1.3344153,0.31148624,0.20416117,0.8341037,1.0858783,1.6162691,0.868605,1.333965,1.2202166,1.1940845,0.67011297,0.7608098,1.0156447,0.663875,0.7637912,0.87170875,0.60419214,0.9531709,0.7718421,0.4437399,0.2829628,0.2622633,0.85201895,0.09894991,0.91546357,0.7374562,1.5623306,0.5654769,0.8699926,0.83057034,0.7424501,1.2257792,1.1524338,0.8400446,0.64617074,0.79457295,0.7011448,0.80929387,0.6200129,0.83458364,0.7042526,0.9086205,0.76864636,0.84288394,1.0784522,0.33652878,1.0753578,0.7337004,0.9682554,-0.89406633,0.9638039,0.55145264,0.5275903,0.85540116,0.71269214,1.1890393,0.7734097,1.0761234,1.4611367,1.2471598,0.5129914,0.8669771,0.86114824,0.67767227,0.7879709,0.95665824,1.0505806,0.23908281,1.3298861,1.3600847,1.300913,0.9668993,1.1953315,0.6785282,0.71379864,0.9371129,1.1660331,1.3308898,1.0610574,1.3205179,1.1663798,0.7607349,0.46801805,0.9330417,1.4633425,1.03415,1.0750948,1.1579233,1.0354279,1.184266,1.3057319,0.601931,0.8401984,1.48287,0.571771,0.8073839,0.60566914,0.70815194,1.4447991,1.3659989,1.5109972,1.1756319,1.021222,0.7636682,1.1433493,0.98009694,1.2619177,0.97768867,0.44643402,0.78188145,0.89171875,0.9109727,1.2357665,1.6041967,0.6452521,0.9576827,1.0317379,1.1118568,0.73040354,1.520342,0.71557486,1.1310972,1.3393437,1.0497102,1.5854869,1.5975147,1.4122471,0.97832835
6,-0.19158196,-0.23803687,0.73597956,0.5194621,-0.04108548,1.2096853,1.6923904,0.17280805,0.63763046,-0.0131185055,0.49657166,-0.028070688,-0.33015275,0.44252622,-0.49678683,-0.24914527,1.1256317,-0.42457318,0.40981948,0.2410289,0.24810421,-0.36608005,0.3672341,-0.049172163,-0.0010836124,0.22540772,0.08801532,0.18876374,-0.6277249,1.3490415,-0.34513164,0.20839489,0.07150769,-0.28279567,0.108222246,-0.10081887,-0.22468019,-0.46009803,-0.08076453,-0.42344165,-0.1677587,-0.22482562,0.9695586,1.3557624,0.8410634,0.66582024,0.5944085,-0.050706625,0.8044301,1.3793055,0.5222658,-0.13574767,-0.22004819,0.0067288876,-0.56290317,-0.011000395,-0.26071715,0.048410654,0.57811403,0.31580412,1.2780876,0.27325213,-0.17559838,0.94915044,-0.15628743,0.62328243,0.50608695,1.5421472,0.6268846,0.56068397,1.5187502,1.5705385,0.48396277,-1.1454098,1.6073558,0.46579015,-0.26755977,1.0973561,0.26892984,0.21023238,2.1205552,0.6039926,0.8912951,0.3519796,-0.2067082,0.022842646,0.30840003,0.71392083,0.7320392,0.571844,0.8691102,0.23669589,-0.06088996,0.84383905,0.5123869,0.42663348,0.6698564,1.1379174,0.80070615,0.37567437,-0.4248612,1.0615039,0.55814946,0.4264189,1.3007199,0.57750225,0.48303187,0.6655849,0.60106397,0.45336425,0.6420269,0.940452,0.2393924,0.62313867,0.28466594,0.4475726,0.070281744,-0.32335305,-0.045620203,0.8875257,0.084638834,-0.34345126,0.21842277,0.75546086,0.50003755,0.7745007,0.5699552,0.24753702,-0.811805,0.7553333,0.1507281,0.7092197,-0.056938887,1.1966476,0.9118315,0.47736013,-0.40149617,0.13298118,0.6692805,0.7198435,0.5281075,-0.007670641,0.6869353,-0.12176967,0.91339445,0.8452952,-0.65073514,-0.6964724,0.44581187,0.7324674,0.048042536,-0.06998658,-0.36787152,0.1727978,-0.43963838,-0.03142762,-0.1765182,0.18827617,0.30396688,-0.5229714,-0.05186391,0.68006706,0.6230587,0.73496747,0.46124113,0.1693722,-0.31276488,0.26629674,0.4668411,0.09330058,0.642563,0.116443396,0.67138076,0.4401437,0.7879822,0.37480724,-0.39839196,0.3723806,0.20079458,0.05940461,0.35105765,0.37403572,-1.2086809,0.15055287,0.7557101,0.28829396,0.28119886,0.43753684,0.38167226,-0.1441338,0.2966398,0.5370276,-0.13557696,0.25754583,0.7523246,-0.03987336,-0.050822496,0.48971617,0.0822041,-0.22318196,0.016420126,0.44574845,0.3151859,0.8932632,0.95474195,0.22260559,0.23793185,0.220487,0.36513364,0.41740572,0.55546296,0.22395742,0.34947073,0.28742015,-0.35476375,0.597757,-0.3136723,0.6984856,0.73588026,0.35170782,0.5405873,0.66926825,0.38004673,0.45329058,-0.1123817,0.57007647,0.72176456,0.35327685,0.3616935,0.55074656,0.4236766,0.680199,0.3708359,-0.4877317,1.0109146,0.18261611,0.0069077015,0.33670318,0.33324325,0.09483218,-0.06269002,0.7783426,0.47893465,-0.0047180653,0.27401912,0.70851004,0.411811,0.42029822,0.58812153,0.28345978,1.1770686,0.61148965,-0.103529215,0.07756686,-0.00922513,-0.02363658,0.58861685,0.3802246,0.0059292316,0.24834597,-0.17590308,-0.22509599,0.2614442,0.49018514,0.62564504,0.17462909
