timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,K,embedd_dim,out_channels
2024-05-23 19:21:50,0.0578056909143924,0.1567821651697158,news,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 17:25:07,0.0582090727984905,0.1560268551111221,news,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 16:45:39,0.0589602626860141,0.1564881056547165,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 20:49:50,0.0590701289474964,0.1571966111660003,news,agcrn,['closeness'],100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 18:04:42,0.0590896420180797,0.1569630950689315,news,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 18:50:23,0.0593458078801631,0.1579637378454208,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,4,32
2024-05-23 20:14:17,0.0629999041557312,0.1637188196182251,news,agcrn,['degree'],100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 21:02:14,0.0651081278920173,0.1646553128957748,news,agcrn,['closeness'],100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 19:30:08,0.0652198269963264,0.1687404215335846,news,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 17:32:02,0.065228447318077,0.1656908839941024,news,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 20:05:55,0.0660668760538101,0.178031638264656,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 02:16:25,0.066106878221035,0.1684731394052505,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 17:32:03,0.0661205798387527,0.1768998205661773,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 18:52:33,0.0661286860704422,0.1814327389001846,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 18:10:29,0.0661621913313865,0.1804176568984985,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 20:10:56,0.0664535611867904,0.1800033897161483,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 00:08:49,0.0665120035409927,0.1742108613252639,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,32
2024-05-23 18:03:06,0.0666505023837089,0.1776851266622543,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 18:11:17,0.066684566438198,0.1666428446769714,news,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 04:35:45,0.0666885375976562,0.1697233468294143,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,32
2024-05-23 04:38:54,0.0667313560843467,0.1690883636474609,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,4
2024-05-23 03:15:24,0.0672644525766372,0.1690610647201538,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 00:57:21,0.0673814043402671,0.1764448136091232,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,16
2024-05-23 02:08:31,0.067384660243988,0.1686809957027435,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,16
2024-05-23 00:29:09,0.0674229711294174,0.1772842556238174,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,16
2024-05-23 18:54:27,0.0674613192677497,0.1803344786167144,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-22 23:57:29,0.0674682259559631,0.1739866137504577,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,16
2024-05-23 04:11:12,0.0675075277686119,0.1723069697618484,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,32
2024-05-23 17:23:41,0.0675508379936218,0.1799836605787277,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 04:28:53,0.0675931274890899,0.1705282032489776,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,16
2024-05-23 05:53:18,0.0676563829183578,0.1718474775552749,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,32
2024-05-23 02:57:56,0.067892275750637,0.1836291402578354,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 03:34:27,0.0678968727588653,0.1698876768350601,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,32
2024-05-23 02:56:51,0.0679057762026786,0.1685672104358673,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,32
2024-05-23 00:35:15,0.0679178237915039,0.1760911494493484,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,32
2024-05-23 16:10:43,0.0679193213582038,0.1699161976575851,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 02:12:21,0.0680383965373039,0.1872120052576065,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,4
2024-05-23 02:05:54,0.0680553019046783,0.1846749931573867,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 02:20:18,0.0680601894855499,0.1829422414302826,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,8
2024-05-23 01:38:48,0.0680687353014946,0.1801305115222931,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,4
2024-05-23 01:49:00,0.0680820271372795,0.1835282146930694,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,8
2024-05-23 00:24:11,0.0681687071919441,0.1782592684030532,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,8
2024-05-23 04:28:19,0.0681837201118469,0.1823601871728897,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,32
2024-05-23 02:02:23,0.0682074576616287,0.1692131757736206,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,8
2024-05-23 04:14:23,0.0682582110166549,0.1845311969518661,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,16
2024-05-23 02:47:45,0.068264901638031,0.1695861518383026,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,16
2024-05-23 04:03:16,0.068268708884716,0.1845928430557251,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,4
2024-05-23 17:33:18,0.0683116242289543,0.1852143406867981,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 03:21:51,0.0683292150497436,0.170604258775711,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,16
2024-05-23 04:07:52,0.0683393850922584,0.1836319416761398,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 18:21:49,0.0683834254741668,0.1827241629362106,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 04:03:19,0.0684384107589721,0.1720843762159347,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,16
2024-05-23 20:14:22,0.068466730415821,0.1871874779462814,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 06:43:19,0.0684797540307045,0.1740535348653793,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,32
2024-05-23 05:38:02,0.0684964582324028,0.1716444194316864,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,16
2024-05-23 16:32:11,0.068511851131916,0.1706261783838272,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,16,32
2024-05-23 05:02:02,0.0685165226459503,0.1720363348722458,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,32
2024-05-23 02:35:08,0.0685754120349884,0.1698096394538879,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,8
2024-05-23 01:06:50,0.0685790032148361,0.1777413338422775,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,32
2024-05-23 01:58:28,0.0686152949929237,0.1855575889348983,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,16
2024-05-23 03:48:12,0.0686348304152488,0.1738260090351104,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,8
2024-05-23 03:06:04,0.0686743110418319,0.1753959059715271,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,4
2024-05-23 03:23:06,0.0686753615736961,0.1835669577121734,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,32
2024-05-23 17:40:41,0.0686895996332168,0.1866656243801117,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 01:37:27,0.0688447579741478,0.1783695369958877,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,16
2024-05-23 04:23:55,0.0688501298427581,0.1707210540771484,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 02:43:58,0.0688631311058998,0.184211254119873,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,32
