timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,hidden_size,num_layers
2024-05-23 03:15:26,0.0726419687271118,0.1885753273963928,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,4
2024-05-24 14:28:35,0.0726747959852218,0.1912453472614288,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,4,1
2024-05-23 02:32:19,0.0726840198040008,0.1900050044059753,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 13:27:35,0.0727397873997688,0.1925458461046219,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,2
2024-05-23 03:22:47,0.072794921696186,0.1892362236976623,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,1
2024-05-23 16:11:44,0.0728879049420356,0.1943675577640533,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-24 20:26:15,0.0729469209909439,0.1784424036741256,news,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-23 22:48:56,0.0729599446058273,0.1775100082159042,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 20:54:40,0.0729675665497779,0.1781326085329055,news,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 18:16:44,0.0729689002037048,0.1888867914676666,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-25 00:47:59,0.0730226263403892,0.1879227012395858,patents,gru,['degree'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 20:47:06,0.0730338022112846,0.188591331243515,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 11:17:15,0.0730595588684082,0.179767295718193,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 07:24:23,0.0731217861175537,0.1872496455907821,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 06:16:16,0.0732524693012237,0.1807264536619186,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 00:08:43,0.0733003541827201,0.1779374182224273,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-23 03:29:52,0.0733313560485839,0.1877992451190948,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,2
2024-05-24 12:56:12,0.0734577700495719,0.1898073852062225,patents,gru,['degree'],100,64,0.01,2000,500,500,12,3,desc,4,2
2024-05-24 02:05:30,0.0734723508358001,0.1866320818662643,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 06:48:00,0.0734755545854568,0.1805848181247711,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-23 02:54:51,0.0735107660293579,0.192909300327301,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,1
2024-05-23 19:52:45,0.0735459923744201,0.1802911162376403,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-23 19:20:59,0.0735528990626335,0.1982158869504928,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-24 19:08:33,0.0735562518239021,0.1763774156570434,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 02:31:56,0.0735601112246513,0.1789062768220901,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 20:23:10,0.0735725536942482,0.1763732433319091,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-25 02:27:56,0.0737664401531219,0.1911566853523254,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-22 23:41:34,0.0737886205315589,0.1902166455984115,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,2
2024-05-24 11:31:19,0.0738079026341438,0.1787595301866531,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 17:55:05,0.0738135129213333,0.1931454688310623,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-23 18:10:22,0.07383294403553,0.1763306558132171,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 14:38:58,0.0738538354635238,0.1739473044872284,news,lstm,['degree'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-25 04:49:42,0.0738557055592536,0.197959765791893,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-23 21:31:21,0.073943018913269,0.177053153514862,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 09:44:38,0.0739533305168151,0.1931211650371551,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,4,2
2024-05-24 18:26:49,0.073997177183628,0.1937957406044006,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 05:45:56,0.0740041881799697,0.1799507290124893,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 07:25:02,0.0740827620029449,0.1771443486213684,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 21:16:33,0.0740840509533882,0.1971196234226226,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,4
2024-05-24 19:57:01,0.0741003826260566,0.1841129660606384,news,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 07:58:14,0.0741105452179908,0.1881845146417617,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 08:05:03,0.074141077697277,0.1908331960439682,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 13:01:39,0.0741756781935691,0.1807295978069305,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 15:33:18,0.0742457062005996,0.1920859664678573,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,4,3
